stock,Bearish,Neutral,Bullish,Total_Compound,date,assetType,assetMainType,cusip,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed,realtimeEntitled,symbol.1,high52,low52,dividendAmount,dividendYield,dividendDate,peRatio.1,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,quickRatio,currentRatio,interestCoverage,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,epsTTM,epsChangePercentTTM,epsChangeYear,epsChange,revChangeYear,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare,shortIntToFloat,shortIntDayToCover,divGrowthRate3Year,dividendPayAmount,dividendPayDate,beta,vol1DayAvg,vol10DayAvg,vol3MonthAvg
WISH,0.039,0.526,0.434,0.594,2021-06-18,EQUITY,EQUITY,21077C107,WISH,ContextLogic Inc. - Class A Common Stock,11.45,100,P,11.46,700,A,11.45,300,D,11.0,12.1,10.85, ,11.23,0.22,139934288,1624050771015.0,1624050762087.0,11.45,q,NASD,True,True,0.0421,4,32.8499,7.52,0.0,0.0,0.0,0.0,,Normal,11.4,29666,0.17,1624046401570.0,1.959,0.22,1.959,1.5138,True,False,,32.8499,7.52,0.0,0.0, ,,0.0,7.46252,0.0,0.0,0.0,56.60621999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8618400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505000000.0,366.2998,6951.37,0.0,0.0,0.0,0.0,0.0, ,0.0,127623380.0,127623377.0,588872880.0
NVDA,0.063,0.754,0.184,0.391,2021-06-18,EQUITY,EQUITY,67066G104,NVDA,NVIDIA Corporation - Common Stock,744.86,100,P,745.19,100,P,745.025,0,D,751.36,775.0,743.36, ,746.29,-1.265,24156478,1624050763224.0,1624050774964.0,745.19,q,NASD,True,True,0.0281,4,775.0,356.0,0.0,84.4321,0.64,0.09,2021-06-09 00:00:00.000,Normal,745.55,1,-0.74,1624046403541.0,-0.1695,-1.1,-0.1474,-0.0992,True,False,,753.4,356.0,0.64,0.09,2021-06-09 00:00:00.000,,1.5376020000000001,24.76503,24.145129999999998,70.45593000000001,62.4221,64.10528000000001,27.6641,33.77495,28.624840000000003,34.5522,33.42641,19.71138,22.1299,4.029719999999999,4.52722,45.17021,27.054440000000003,31.76734,37.08853,8.437669999999999,57.52296,105.2066,0.0,0.0,63.49125,13.15211,623000000.0,597.8885,464938.7,26.816979999999997,0.0,0.0,0.0,0.16,2021-07-01 00:00:00.000,1.35625,10709100.0,10709099.0,185140750.0
AMD,0.092,0.77,0.138,0.139,2021-06-18,EQUITY,EQUITY,007903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",84.44,100,P,84.45,100,P,84.45,0,P,84.28,85.77,83.48, ,84.56,-0.11,58552656,1624050750464.0,1624050771612.0,84.45,q,NASD,True,True,0.0099,4,99.23,48.42,0.0,33.1,0.0,0.0,,Normal,84.65,41258,0.09,1624046401503.0,-0.1301,-0.11,-0.1301,0.1064,True,False,,99.23,48.42,0.0,0.0, ,,0.075652,15.86234,8.99511,31.95713,44.79075,46.066759999999995,25.179479999999998,16.05225,15.63649,18.80987,60.605419999999995,36.15109,51.99783,1.93575,2.5129200000000003,73.11111,4.609719999999999,4.83248,4.83248,2.35575,474.4751,232.4362,0.0,0.0,57.65355,6.19605,1215020976.0,1208.6789999999999,102742.2,0.0,0.0,0.0,0.0,0.0, ,2.0398,32516880.0,32516882.0,897631380.0
WKHS,0.081,0.659,0.26,0.368,2021-06-18,EQUITY,EQUITY,98138J206,WKHS,"Workhorse Group, Inc. - Common Stock",14.9,500,P,14.92,500,P,14.9,900,D,14.62,15.39,14.4, ,14.45,0.45,23078714,1624050666148.0,1624050764676.0,14.9,q,NASD,True,True,0.0447,4,42.96,4.09,0.0,0.0,0.0,0.0,,Normal,14.87,20661,0.42,1624046401186.0,3.1142,0.45,3.1142,2.9066,True,False,,42.96,4.09,0.0,0.0, ,,0.0,6.462280000000001,973.6681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88475,26.63235,0.0,39.79867,66.10929,66.10929,0.0,0.0,0.0,0.0,0.0,1792.098,0.0,123260319.0,112.6857,1781.112,0.0,0.0,0.0,0.0,0.0, ,2.61845,36968370.0,36968371.0,374779540.0
CLOV,0.134,0.716,0.15,0.07,2021-06-18,EQUITY,EQUITY,18914F103,CLOV,"Clover Health Investments, Corp.  - Class A Common stock",12.08,500,P,12.1,100,P,12.11,0,D,12.7139,13.45,12.02, ,12.56,-0.45,33942461,1624050765221.0,1624050761419.0,12.08,q,NASD,True,True,0.0519,4,28.85,6.31,0.0,0.0,0.0,0.0,,Normal,12.04,33039,-0.52,1624046400166.0,-3.5828,-0.48,-3.8217,-4.1401,True,False,,28.85,6.31,0.0,0.0, ,,0.0,8.76149,25.58717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67822,0.0,7.20245,4.15105,7.81325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148279247.0,112.0982,5125.75,0.0,0.0,0.0,0.0,0.0, ,0.0,176761000.0,176760999.0,1029754880.0
CRSR,0.121,0.7040000000000001,0.175,0.125,2021-06-18,EQUITY,EQUITY,22041X102,CRSR,"Corsair Gaming, Inc. - Common Stock",31.82,200,P,31.86,1400,P,31.82,0,P,32.87,33.25,31.5228, ,33.06,-1.24,3958307,1624050768040.0,1624050765157.0,31.86,q,NASD,True,True,0.040999999999999995,4,51.37,14.09,0.0,20.66,0.0,0.0,,Normal,31.93,1288,-1.13,1624046400793.0,-3.7508,-1.2,-3.6298,-3.418,True,False,,51.37,14.09,0.0,0.0, ,,0.001996,6.24226,1.58466,16.095,28.44827,30.28405,7.73285,8.82542,11.03921,12.71009,0.0,0.0,0.0,0.9554600000000001,1.42537,13.604729999999998,37.63027,60.33418,60.33418,1.54715,10704.12,3418.868,0.0,0.0,65.75438,0.0,92187443.0,88.38888,3047.717,0.0,0.0,0.0,0.0,0.0, ,0.0,10664290.0,10664287.0,56437830.0
AAPL,0.036000000000000004,0.7979999999999999,0.166,0.525,2021-06-18,EQUITY,EQUITY,037833100,AAPL,Apple Inc. - Common Stock,130.22,100,Q,130.24,700,P,130.24,0,D,130.71,131.51,130.24, ,131.79,-1.55,108682570,1624050757971.0,1624050776107.0,130.24,q,NASD,True,True,0.0083,4,145.09,86.2875,0.0,29.2049,0.88,0.67,2021-05-07 00:00:00.000,Normal,130.46,192729,-1.33,1624046400461.0,-1.1761,-1.55,-1.1761,-1.0092,True,False,,145.09,86.2875,0.88,0.67,2021-05-07 00:00:00.000,,0.744084,31.788840000000004,6.75852,25.21281,39.88126,42.50647,23.45101,26.37748,27.32064,30.70079,103.4003,23.210420000000003,33.53747,1.09269,1.14175,0.0,63.74756,157.047,175.8435,4.45645,39.744,118.6195,0.0,0.0,21.42876,0.0,16687631000.0,16676.66,2199263.0,0.0,0.0,0.0,0.0,0.22,2021-05-13 00:00:00.000,1.19936,75040690.0,75040692.0,1838211390.0
TSLA,0.07,0.778,0.152,0.29600000000000004,2021-06-18,EQUITY,EQUITY,88160R101,TSLA,"Tesla, Inc.  - Common Stock",621.64,100,K,621.99,100,P,621.815,0,D,613.37,628.35,611.8, ,616.6,5.215,24399929,1624050767368.0,1624050772114.0,621.99,q,NASD,True,True,0.0187,4,900.4,187.43,0.0,512.6,0.0,0.0,,Normal,623.31,1,6.71,1624046404344.0,0.8458,5.39,0.8742,1.0882,True,False,,900.4,187.43,0.0,0.0, ,,0.8299790000000001,25.797710000000002,16.527260000000002,162.8261,21.17696,21.320629999999998,3.5002800000000005,4.46626,6.413469999999999,5.71759,6.908980000000001,2.78868,4.16474,1.38287,1.66062,5.66667,30.76662,39.3318,47.23465,0.9923200000000001,748.66,2304.104,0.0,0.0,38.11637,0.0,963330448.0,774.2253,593989.6,69.61395,0.0,0.0,0.0,0.0, ,1.9907,21237710.0,21237706.0,636271290.0
DKNG,0.054000000000000006,0.6779999999999999,0.268,0.344,2021-06-18,EQUITY,EQUITY,26142R104,DKNG,DraftKings Inc. - Class A Common Stock,47.9,300,P,48.04,300,P,48.03,100,P,48.95,49.57,47.4333, ,49.2,-1.17,12107052,1624050771955.0,1624050771955.0,48.04,q,NASD,True,True,0.0302,4,74.38,27.54,0.0,0.0,0.0,0.0,,Normal,48.06,8256,-1.14,1624046401235.0,-2.378,-1.16,-2.3577,-2.3171,True,False,,74.38,27.54,0.0,0.0, ,,0.0,16.80617,23.53461,0.0,41.9757,41.32594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03037,0.0,34.94936,53.72639,53.72639,0.0,0.0,0.0,0.0,0.0,143.7812,0.0,400980887.0,366.08,19728.26,0.0,0.0,0.0,0.0,0.0, ,0.0,21113490.0,21113491.0,365842560.0
CLNE,0.075,0.76,0.166,0.228,2021-06-19,EQUITY,EQUITY,184499101,CLNE,Clean Energy Fuels Corp. - Common Stock,11.83,400,Q,11.85,5500,P,11.83,0,Q,11.7,12.65,11.37, ,11.78,0.05,103739134,1624060779733.0,1624060793387.0,11.78,q,NASD,True,True,0.0453,4,19.79,2.01,0.0,0.0,0.0,0.0,,Normal,11.78,34706,0.0,1624046400888.0,0.4244,0.0,0.0,0.0,True,False,,19.79,2.01,0.0,0.0, ,,0.0,4.59695,8.32575,85.27152,35.34669,34.66549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91098,3.23167,0.0,14.77244,16.16143,17.63983,0.0,0.0,0.0,0.0,0.0,0.0,2.91497,222753742.0,152.8477,2355.029,0.0,0.0,0.0,0.0,0.0, ,1.74977,56024100.0,56024102.0,318015060.0
NVDA,0.07,0.789,0.141,0.26899999999999996,2021-06-19,EQUITY,EQUITY,67066G104,NVDA,NVIDIA Corporation - Common Stock,743.1,600,P,744.0,400,P,743.75,0,P,751.36,775.0,743.36, ,745.55,-1.8,24221357,1624060795794.0,1624060799494.0,745.55,q,NASD,True,True,0.0281,4,775.0,356.0,0.0,88.4474,0.64,0.09,2021-06-09 00:00:00.000,Normal,745.55,1,0.0,1624046403541.0,-0.2414,0.0,0.0,0.0,True,False,,775.0,356.0,0.64,0.09,2021-06-09 00:00:00.000,,1.536077,24.74047,24.12119,70.38607,62.4221,64.10528,27.6641,33.77495,28.62484,34.5522,33.42641,19.71138,22.1299,4.02972,4.52722,45.17021,27.05444,31.76734,37.08853,8.43767,57.52296,105.2066,0.0,0.0,63.49125,13.15211,623000000.0,597.8885,464477.7,26.81698,0.0,0.0,0.0,0.16,2021-07-01 00:00:00.000,1.34045,11588430.0,11588434.0,190721150.0
CRSR,0.122,0.6679999999999999,0.21,0.185,2021-06-19,EQUITY,EQUITY,22041X102,CRSR,"Corsair Gaming, Inc. - Common Stock",31.98,100,P,32.06,10000,P,32.03,0,P,32.87,33.25,31.5228, ,31.93,0.1,3968722,1624060742101.0,1624060742101.0,31.93,q,NASD,True,True,0.0415,4,51.37,14.09,0.0,20.47,0.0,0.0,,Normal,31.93,1288,0.0,1624046400793.0,0.3132,0.0,0.0,0.0,True,False,,51.37,14.09,0.0,0.0, ,,0.001928,6.0289,1.5305,15.54487,28.44827,30.28405,7.73285,8.82542,11.03921,12.71009,0.0,0.0,0.0,0.95546,1.42537,13.60473,37.63027,60.33418,60.33418,1.54715,10704.12,3418.868,0.0,0.0,65.75438,0.0,92187443.0,88.38888,2943.545,0.0,0.0,0.0,0.0,0.0, ,0.0,10578340.0,10578336.0,57280340.0
AAPL,0.063,0.773,0.16399999999999998,0.415,2021-06-19,EQUITY,EQUITY,037833100,AAPL,Apple Inc. - Common Stock,130.18,4100,P,130.2,600,P,130.2,0,P,130.71,131.51,130.24, ,130.46,-0.26,108953309,1624060795252.0,1624060795252.0,130.46,q,NASD,True,True,0.0083,4,145.09,86.2875,0.0,29.5729,0.88,0.67,2021-05-07 00:00:00.000,Normal,130.46,192729,0.0,1624046400461.0,-0.1993,0.0,0.0,0.0,True,False,,145.09,86.2875,0.88,0.67,2021-05-07 00:00:00.000,,0.736575,31.46803,6.69031,24.95837,39.88126,42.50647,23.45101,26.37748,27.32064,30.70079,103.4003,23.21042,33.53747,1.09269,1.14175,0.0,63.74756,157.047,175.8435,4.45645,39.744,118.6195,0.0,0.0,21.42876,0.0,16687631000.0,16676.66,2177068.0,0.0,0.0,0.0,0.0,0.22,2021-05-13 00:00:00.000,1.19414,78419090.0,78419088.0,1812679320.0
WISH,0.034,0.5760000000000001,0.39,0.535,2021-06-19,EQUITY,EQUITY,21077C107,WISH,ContextLogic Inc. - Class A Common Stock,11.55,2900,Q,11.57,1800,P,11.55,1900,Q,11.0,12.1,10.85, ,11.4,0.15,140929862,1624060799334.0,1624060799334.0,11.4,q,NASD,True,True,0.0425,4,32.8499,7.52,0.0,0.0,0.0,0.0,,Normal,11.4,29666,0.0,1624046401570.0,1.3158,0.0,0.0,0.0,True,False,,32.8499,7.52,0.0,0.0, ,,0.0,7.57548,0.0,0.0,0.0,56.60622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505000000.0,366.2998,7056.6,0.0,0.0,0.0,0.0,0.0, ,0.0,140525220.0,140525217.0,633360330.0
AMD,0.062,0.7829999999999999,0.155,0.34,2021-06-19,EQUITY,EQUITY,007903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",84.21,100,P,84.35,1200,P,84.25,0,P,84.28,85.77,83.48, ,84.65,-0.4,58736805,1624060795474.0,1624060788326.0,84.65,q,NASD,True,True,0.0102,4,99.23,48.42,0.0,34.94,0.0,0.0,,Normal,84.65,41258,0.0,1624046401503.0,-0.4725,0.0,0.0,0.0,True,False,,99.23,48.42,0.0,0.0, ,,0.075733,15.87923,9.00469,31.99114,44.79075,46.06676,25.17948,16.05225,15.63649,18.80987,60.60542,36.15109,51.99783,1.93575,2.51292,73.11111,4.60972,4.83248,4.83248,2.35575,474.4751,232.4362,0.0,0.0,57.65355,6.19605,1215020976.0,1208.679,102851.5,0.0,0.0,0.0,0.0,0.0, ,2.03284,35751780.0,35751783.0,903115850.0
WKHS,0.109,0.684,0.20800000000000002,0.36,2021-06-19,EQUITY,EQUITY,98138J206,WKHS,"Workhorse Group, Inc. - Common Stock",14.8,100,P,14.85,1000,Q,14.85,0,Q,14.62,15.39,14.4, ,14.87,-0.02,23168616,1624060797412.0,1624060786797.0,14.87,q,NASD,True,True,0.0456,4,42.96,4.14,0.0,0.0,0.0,0.0,,Normal,14.87,20661,0.0,1624046401186.0,-0.1345,0.0,0.0,0.0,True,False,,42.96,4.14,0.0,0.0, ,,0.0,6.65011,1001.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88475,26.63235,0.0,39.79867,66.10929,66.10929,0.0,0.0,0.0,0.0,0.0,1792.098,0.0,123260319.0,112.6857,1832.881,0.0,0.0,0.0,0.0,0.0, ,2.55177,34878850.0,34878845.0,379023740.0
FB,0.085,0.812,0.10300000000000001,0.21600000000000003,2021-06-19,EQUITY,EQUITY,30303M102,FB,"Facebook, Inc. - Class A Common Stock",329.95,2600,P,330.6,100,P,329.95,100,D,334.53,336.15,329.0, ,329.66,0.29,23039457,1624060792386.0,1624060796503.0,329.66,q,NASD,True,True,0.0151,4,339.92,207.11,0.0,28.42,0.0,0.0,,Normal,329.66,36911,0.0,1624046400974.0,0.088,0.0,0.0,0.0,True,False,,339.92,207.11,0.0,0.0, ,,0.415558,7.00722,9.9019,22.80575,80.54661,80.39433,35.74153,36.28826,40.41949,43.4756,28.23892,22.35222,24.61803,0.0,6.08021,0.0,0.39274,0.35464,0.39429,11.67238,67.96338,92.7955,0.0,0.0,28.68574,0.0,2396047121.0,2379.374,934739.3,23.70769,0.0,0.0,0.0,0.0, ,1.29372,16138500.0,16138498.0,385393480.0
AMZN,0.028999999999999998,0.797,0.174,0.382,2021-06-19,EQUITY,EQUITY,023135106,AMZN,"Amazon.com, Inc. - Common Stock",3480.5,200,P,3482.8501,200,P,3482.5,0,P,3479.99,3507.0,3473.71, ,3486.8999,-4.4,5247737,1624060796233.0,1624060797012.0,3486.9,q,NASD,True,True,0.0235,4,3554.0,2630.0801,0.0,65.05,0.0,0.0,,Normal,3486.8999,4937,0.0,1624046401000.0,-0.1262,0.0001,0.0,0.0,True,False,,3554.0,2630.08,0.0,0.0, ,,0.43942,17.00927,4.19566,32.45352,40.00596,42.49525,6.39157,7.47526,6.62682,8.16915,31.91492,9.8432,15.34307,0.84537,1.05203,30.15306,32.59131,47.22997,48.34882,52.54691,151.0124,215.4391,0.0,0.0,41.4675,0.0,504323736.0,435.2231,1758526.0,45.56149,0.0,0.0,0.0,0.0, ,1.13387,3396470.0,3396475.0,73274950.0
PYPL,0.0,0.845,0.155,0.308,2021-06-19,EQUITY,EQUITY,70450Y103,PYPL,"PayPal Holdings, Inc. - Common Stock",283.05,100,P,283.06,100,P,283.06,0,P,275.3,286.38,274.86, ,283.38,-0.32,14713402,1624060782301.0,1624060763875.0,283.33,q,NASD,True,True,0.0217,4,309.14,164.01,0.0,62.5,0.0,0.0,,Normal,283.33,1,-0.05,1624046401943.0,-0.1129,-0.05,-0.0176,-0.0176,True,False,,309.14,164.01,0.0,0.0, ,,0.363157,17.11271,14.55658,51.92551,48.44549,49.17951,22.8038,18.18333,17.19795,17.27167,29.45662,8.22665,17.99827,0.0,1.2925,6.74847,31.50477,45.99558,45.99558,4.38887,177.7959,1200.395,0.0,0.0,25.22725,0.0,1174728054.0,1173.291,332894.4,8.72812,0.0,0.0,0.0,0.0, ,1.13633,6381450.0,6381446.0,143545010.0
